msme_id,business_name,nic_code,district,state,district_tier,vintage_years,employee_count,monthly_revenue_series,gst_filing_dates,upi_inflow_series,epfo_contribution_series,cash_balance,receivables_outstanding,top_customer_concentration,network_node_count,climate_zone,past_climate_event,climate_recovery,ondc_seller,electricity_consumption_series,skill_certificates,whatsapp_active,good_borrower
MSME_100028,Meena Auto Parts 36,10,ludhiana,Punjab,Tier 2,8.2,77,"865314.22,919231.36,993251.71,1013154.07,999766.65,911975.87,810113.58,760985.2,760137.16,683560.93,757905.08,786648.34,871846.58,988352.87,969852.02,958791.97,855540.38,888115.85,814799.13,816738.14,703646.74,736869.25,785433.81,908186.37","1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","704334.81,806480.3,836053.59,952821.17,855161.08,859572.01,687862.09,609070.46,696377.08,621977.97,689420.62,683414.42,784331.99,843789.87,785094.83,843893.86,712386.65,767728.61,677731.76,686289.15,650346.58,626827.61,696436.34,803673.48","141291.51,143948.56,146283.04,143292.58,138798.99,143345.68,149589.02,134681.34,0.0,142911.82,136998.21,150450.87",1575532.7937589632,325216.82638880087,0.5082115750931558,37,MEDIUM,0,0,1,,,1,1
MSME_100029,Arjun Pharma 93,13,delhi,Delhi,Tier 1,0.5,62,"150596.32,171572.39,189895.9,204797.89,185662.35,171728.72,179408.62,141198.82,129058.98,147875.54,147852.43,155760.12,185079.87,193775.76,193101.89,185872.32,199608.43,184861.33,164838.55,169573.95,142984.7,142833.15,159443.86,179439.72","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","141256.96,153113.16,164517.75,170512.0,173499.41,140989.62,146841.22,128420.52,110052.51,127824.85,135826.34,130397.38,165959.84,162233.92,171889.62,168804.96,168217.63,173989.98,132534.09,157205.31,133172.24,118668.19,142070.7,148629.38","134681.49,131457.55,135404.8,124735.88,142668.07,132515.96,140496.04,135342.72,136101.36,136853.26,136041.19,137338.64",71746.82001489702,99252.28698424705,0.7411563853864143,14,HIGH,0,0,1,"357.8,434.5,409.8,404.1,423.2,385.2,363.5,329.4,305.3,309.8,322.9,365.9",,1,1
MSME_100030,Suresh Enterprises 91,52,chennai,Tamil Nadu,Tier 1,5.0,56,"1182103.92,1216436.14,1321864.06,1299722.95,1377500.64,1181359.25,1241645.94,1058825.54,941496.84,1021753.14,1031278.31,1207981.36,1225146.45,1330352.26,1282915.39,1388169.3,1205834.6,1186293.57,1241066.53,1167875.6,1120050.62,1071384.22,1203049.31,1316684.61","0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1","1071989.15,1078367.9,1072772.66,1128523.01,1176411.15,1033620.24,1098897.53,905458.01,789226.12,833174.03,913802.14,1097350.51,1022091.49,1165819.26,1034806.85,1290219.07,1008900.97,1032982.55,1064148.68,960592.51,1052482.46,994911.79,1062207.99,1233854.81","101259.36,115564.3,112199.83,106297.17,107629.17,108604.58,0.0,96511.92,0.0,0.0,0.0,106156.29",2029525.905319866,550675.2396581082,0.43716397672684726,6,VERY_HIGH,0,0,1,,,1,0
MSME_100031,Arjun Hub 41,15,bangalore,Karnataka,Tier 1,14.0,4,"374621.46,397488.58,434091.32,487257.21,450917.19,401053.61,392877.85,378028.2,350893.1,334517.49,337117.04,388893.8,415853.75,454802.53,464621.75,472081.81,419052.71,428186.67,374140.73,381948.97,324079.05,372166.21,368192.2,382854.68","1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1","331604.84,343925.97,410056.87,407111.08,378386.55,339793.21,361495.76,342156.67,319419.02,283573.37,283445.78,315471.86,345327.82,417049.62,412447.61,388670.42,345574.44,372483.12,322126.52,336263.55,306155.93,309324.25,311581.23,321502.67","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",479092.1005910764,377783.4962750386,0.5378145882659534,10,LOW,0,0,1,,PMKVY Retail Associate|UDYAM Registration Cert|NABARD Agri-Business Cert,0,1
MSME_100032,Meena Textiles 61,29,bastar,Chhattisgarh,Rural,11.3,32,"182818.81,198185.96,215643.96,219242.19,202087.7,195648.23,199915.19,180809.8,160856.12,156277.08,163316.0,179820.98,179015.23,198063.78,189549.82,209330.78,202643.07,178058.27,180850.53,146457.86,139734.07,154977.97,171073.56,190602.88","1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1","159860.23,169926.51,186316.3,187033.65,189203.73,164588.54,173306.82,148678.94,143502.32,139484.57,146509.44,157313.46,166916.81,172682.83,154134.0,179491.16,174857.71,159611.06,166306.47,122639.74,132623.44,136620.6,137360.01,163418.09","61896.39,66766.62,63227.93,62803.11,66148.89,65416.13,58356.69,68026.84,67721.33,61368.44,64603.61,64914.74",75837.24499540591,64175.841666490945,0.21880695660836175,73,MEDIUM,0,0,0,,NABARD Agri-Business Cert,0,0
MSME_100033,Meena Foods 40,47,tirupur,Tamil Nadu,Tier 2,12.2,90,"1285888.98,1591631.54,1513415.81,1652894.45,1894196.09,1500286.73,1430917.76,1341043.07,996096.47,1442411.03,1378609.32,1371118.31,1493525.31,1693089.3,1914951.01,1810667.48,1837948.73,1594616.14,1518656.66,1432088.73,1165299.92,1367003.67,1330008.26,1405113.55","1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","471745.54,527745.8,538526.81,538014.45,624683.73,570692.42,499808.49,470245.76,368951.53,506391.38,440582.24,487814.22,528642.5,546636.73,623105.34,614445.17,601630.49,582966.11,529006.28,465036.84,444762.87,523345.78,482468.0,527675.78","0.0,147761.61,0.0,0.0,162324.01,157412.65,148361.53,0.0,148356.96,148565.5,166672.54,153877.24",426335.20996783715,257405.83458494672,0.49533073916825776,16,LOW,0,0,0,,,1,0
MSME_100034,Suresh Foods 19,46,chennai,Tamil Nadu,Tier 1,5.4,79,"1374102.08,1534026.33,1561373.79,1554421.83,1531725.66,1463838.76,1363446.54,1316104.55,1214632.77,1255052.48,1265731.9,1382868.16,1352108.12,1684970.26,1703654.98,1759585.02,1382331.33,1673381.12,1394033.36,1390288.4,1216851.59,1355878.6,1332884.83,1486286.85","1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1300668.22,1336191.54,1276151.92,1426541.86,1333584.18,1367564.46,1144955.13,1179598.13,1042311.69,1073889.52,1085006.62,1144997.47,1090735.53,1459118.64,1430235.6,1628604.7,1222861.42,1376639.78,1260862.25,1132397.4,1095435.57,1249072.01,1149077.34,1357676.27","135119.41,0.0,122141.99,0.0,124658.38,128682.45,126374.03,124245.18,0.0,125568.02,138136.9,122962.45",578760.2682356919,1592336.7579797641,0.36432781533163244,26,VERY_HIGH,1,1,1,,,0,0
MSME_100035,Bharat Logistics 50,86,chennai,Tamil Nadu,Tier 1,1.8,72,"632460.8,710843.03,749663.49,763944.2,727056.46,627504.1,665816.75,536602.03,548372.28,516784.31,559008.47,614659.65,666655.23,714901.6,782470.49,737333.7,683456.27,676464.76,630376.8,521481.48,554827.1,568752.18,576147.39,678307.21","0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0","571775.67,572809.67,699762.99,649141.81,607555.2,572197.44,624619.5,501483.95,440362.1,476789.28,472618.32,517575.39,582485.26,646576.61,637504.22,685967.35,560542.01,640025.57,546200.44,481782.92,466283.91,490557.8,516708.12,561767.49","166070.39,168376.41,165877.83,167456.14,158154.04,155277.92,180665.89,160239.88,159031.52,149309.91,161980.06,156256.45",394364.96306697343,365913.67103095585,0.6926217485387813,95,VERY_HIGH,0,0,0,,,0,0
MSME_100036,Priya Enterprises 67,16,jodhpur,Rajasthan,Tier 3,9.0,45,"594247.59,626855.32,610561.3,719408.4,667541.21,595568.43,493450.53,585347.33,467035.33,461113.14,555327.96,643563.02,669942.65,692105.0,721624.07,732428.54,704314.7,646013.69,594232.95,553818.14,521716.04,548675.43,545574.99,647626.97","1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1","555218.86,581557.45,530486.0,599073.93,564287.11,522966.07,440918.24,519597.06,374143.0,438018.01,524769.83,595879.35,592375.73,615326.94,607897.22,661135.39,614346.08,549397.53,500030.68,470064.53,439041.13,492939.85,514383.47,581387.66","86291.08,0.0,0.0,85769.12,91594.73,97096.39,94946.37,83649.85,86286.38,0.0,95048.29,86318.79",981805.8392158479,277239.3854095113,0.5493585024450289,92,HIGH,1,1,0,,,0,0
MSME_100037,Meena Logistics 22,31,mumbai,Maharashtra,Tier 1,11.2,93,"1208372.42,1362996.32,1336151.85,1441875.99,1315997.53,1299899.42,1267064.52,1067890.92,1132188.24,1106832.47,1196001.45,1276541.8,1471716.77,1488014.16,1505109.7,1549852.44,1527132.94,1398002.66,1295628.97,1171510.53,1144614.36,1129002.66,1413043.25,1329538.46","1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1","1040866.36,1206811.31,1250628.97,1252464.98,1115252.0,1179464.09,1161696.93,932415.21,1012917.77,914823.2,1070630.41,1022135.99,1237756.75,1360311.29,1242153.28,1417607.5,1333853.75,1278522.89,1053613.51,1045188.85,1024456.33,971516.97,1335042.1,1140075.86","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",190503.18285846204,586460.4343654641,0.6332600665965948,29,VERY_HIGH,0,0,1,,UDYAM Registration Cert|PMKVY Retail Associate,1,0
MSME_100038,Sri Textiles 48,22,trichy,Tamil Nadu,Tier 3,11.1,77,"781908.94,843551.9,963052.74,923388.85,974289.6,838417.59,814909.77,713280.97,783378.95,662605.45,748150.31,820849.99,882457.59,915413.34,950772.87,956460.93,910511.74,898124.41,878585.73,719224.86,669270.99,730668.87,883198.88,816002.72","0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","639107.72,731061.84,788296.48,773717.44,882005.12,696577.65,735750.25,571620.29,676158.44,540120.83,656910.68,733363.52,798720.26,789840.47,888776.1,838565.37,812772.58,756585.41,806290.43,629077.83,596554.88,669799.65,816715.93,771912.43","159102.94,0.0,159386.63,142980.94,151234.71,159024.12,144263.67,145554.39,142774.39,139590.17,0.0,0.0",1319146.091450386,655069.161274686,0.36972586432148624,42,LOW,0,0,1,"4210.9,4350.3,4103.0,4396.4,3982.4,3681.0,4174.5,3442.3,2679.9,3009.2,4036.4,3498.5",,0,0
MSME_100039,Singh Diagnostics 33,14,nashik,Maharashtra,Tier 2,6.3,59,"429738.89,450130.5,505640.42,493115.94,507358.13,437248.08,446154.16,423147.22,347368.37,391081.31,425863.43,406829.96,509544.13,512714.1,501465.47,516579.74,511438.01,466231.46,440122.49,382089.54,391997.25,368746.95,420330.33,438308.75","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1","364047.15,407676.54,455930.58,451264.85,449771.64,386856.04,422367.15,381034.19,295521.94,343551.43,385443.47,331276.07,458211.12,429288.62,427179.59,465667.88,438676.49,431662.71,388958.97,362285.36,316806.27,330585.26,346158.46,406455.47","134654.33,148435.54,0.0,147423.54,144053.26,132160.5,137583.9,148274.8,140786.09,0.0,156007.12,0.0",428649.554888425,334957.8630247673,0.1218503250361067,57,VERY_HIGH,0,0,0,,,0,0
MSME_100040,Ram Auto Parts 93,56,trichy,Tamil Nadu,Tier 3,14.3,47,"1271218.42,1367274.22,1412441.52,1476351.19,1431817.79,1420935.81,1339097.0,1143090.98,1061127.75,1033262.37,1226345.62,1226506.13,1265060.11,1552182.8,1782306.65,1587667.13,1598068.58,1445487.8,1328945.37,1312500.1,1206511.94,1273153.14,1366967.03,1419632.63","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1174203.0,1132905.39,1201549.92,1348753.7,1155441.24,1271717.76,1206287.05,935600.4,990841.99,897500.15,1089482.29,1073965.12,1194948.22,1242756.16,1622669.17,1401884.59,1382203.96,1283257.97,1247422.05,1203775.51,1129931.28,1150641.0,1129179.75,1309308.18","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1032554.6516800683,1447341.9615139903,0.34306532208361123,82,LOW,0,0,0,,,0,1
MSME_100041,Meena Foods 62,49,wayanad,Kerala,Rural,4.8,90,"886198.65,902532.05,921370.86,997939.48,906697.21,897878.32,828735.97,808214.98,744632.31,722080.86,785715.71,870382.47,907445.0,942373.13,910012.57,917961.14,916127.42,841146.3,792261.47,748754.18,743042.1,735587.71,804665.98,855051.46","1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1","759587.93,729209.57,744919.79,838315.81,832193.75,850766.52,747941.3,664323.83,602634.59,662620.11,652615.58,766959.98,774778.69,817875.44,812110.07,827384.91,810115.67,701218.34,710712.35,642680.42,651379.2,676391.32,727755.42,772915.57","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1243143.7570443219,681594.9705328043,0.7260832494980635,11,VERY_HIGH,0,0,1,,,0,1
MSME_100042,Jaya Diagnostics 85,46,pune,Maharashtra,Tier 1,11.8,25,"429486.51,488799.52,534443.08,512298.02,547523.92,539398.14,490578.56,422122.29,434146.77,403769.91,410575.47,435547.29,479090.51,507891.72,539016.74,535293.15,508566.42,483574.91,461258.48,424868.4,363304.74,348388.63,443964.09,427861.46","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1","347981.34,428076.47,460898.2,451106.78,445570.49,449415.59,408162.87,358712.15,370813.3,336246.17,374813.67,383096.44,454893.88,469065.05,510540.47,428941.4,457883.08,419186.95,431587.78,379006.05,324492.81,328821.22,400625.52,362886.65","60437.76,57548.55,0.0,0.0,55617.42,62779.53,63444.85,59362.74,0.0,53205.86,59455.24,0.0",424213.1573333606,43953.597258152564,0.09583027547260395,90,MEDIUM,0,0,0,"2073.8,1938.8,2330.1,2335.7,2162.4,1936.1,1989.5,1575.9,1528.5,1278.5,1878.9,1575.1",UDYAM Registration Cert,0,0
MSME_100043,Kiran Pharma 59,29,nashik,Maharashtra,Tier 2,6.8,3,"626821.33,612190.61,699609.67,701065.77,703170.33,647411.82,564528.47,579799.5,513472.88,512265.25,509099.67,561332.73,593448.26,654810.51,739247.81,629605.78,594513.36,645528.64,546852.74,497207.86,523104.83,490269.41,585392.18,599925.51","1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0","582988.24,549251.96,660157.8,562025.17,654802.79,531658.52,455160.1,513648.89,441130.84,451883.94,413780.44,466752.62,540758.7,595151.12,614877.16,589212.92,551541.24,530216.74,452574.73,443774.29,438315.43,400644.92,527231.53,530990.41","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",983420.9310155895,393057.113373502,0.5012721597013267,14,VERY_HIGH,0,0,1,"2472.3,2642.5,2858.1,2711.5,2284.5,2760.7,2466.9,2001.0,2163.3,2095.4,2350.0,2547.9",,0,0
MSME_100044,Raja Diagnostics 41,20,jaipur,Rajasthan,Tier 2,4.5,47,"238772.8,294181.4,272447.98,297519.54,286122.12,285260.22,268577.74,232062.62,212787.68,226140.9,224261.01,277025.22,276453.96,289219.82,309146.69,286009.02,281497.38,294086.29,248689.07,228730.54,241579.36,255506.32,267327.51,295476.72","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1","218782.64,251487.68,227084.3,272474.86,260366.56,240659.75,233583.45,203417.23,182894.79,197946.8,201700.75,256857.03,254608.85,258014.56,255007.85,250864.38,244039.39,243171.65,234341.4,205608.63,228331.23,232609.88,233250.07,252283.74","89884.22,86777.96,100431.85,0.0,91911.96,92247.55,99623.12,96017.31,0.0,95548.61,103531.82,90413.33",184488.718570065,190607.73119002543,0.171694871512515,88,HIGH,0,0,0,,SIDBI Financial Management|PMKVY Retail Associate,0,1
MSME_100045,Priya Kitchen 87,01,wayanad,Kerala,Rural,13.3,57,"303588.08,312677.66,331156.39,355759.93,329887.88,310938.8,293976.77,252379.02,232859.54,228165.34,225838.58,296733.49,274805.33,305780.16,314155.54,320880.34,314455.73,292820.38,250333.78,237854.1,234972.14,232492.96,269671.05,276450.12","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1","268536.01,251015.44,300667.51,319921.3,277936.54,252750.42,254989.72,239486.58,216581.58,188369.89,208800.08,264130.14,252598.97,282255.87,259895.42,288454.52,264041.59,266064.8,213134.35,206462.24,208793.75,194008.88,231329.03,225662.23","139438.66,138954.49,142388.15,135714.07,125775.74,137184.56,130116.46,130941.87,138439.93,142823.98,134639.77,136573.58",443578.9148744498,211304.17195273357,0.4154309607630879,52,VERY_HIGH,1,1,0,,,0,1
MSME_100046,Jaya Enterprises 22,28,mumbai,Maharashtra,Tier 1,4.2,99,"420093.78,425871.52,504063.59,469144.58,409581.27,443531.69,405851.52,394934.87,366598.46,352682.51,350658.94,401402.57,424378.32,462453.84,510569.85,538800.16,489968.17,424224.43,428101.45,417220.49,372543.14,391862.62,422944.44,443479.08","1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1","371042.25,356908.72,426436.77,399548.6,371008.62,403776.78,376731.61,355003.96,334400.9,305771.94,317310.12,330863.8,353154.36,397749.21,434375.3,475537.71,443204.93,384355.18,352802.99,394142.16,298330.16,318844.23,347575.43,416373.31","159863.08,153907.56,158092.07,0.0,147972.82,151457.08,160436.78,151957.42,0.0,0.0,168214.46,151749.9",634224.5202587155,173898.1488653597,0.0735265459773809,81,VERY_HIGH,1,1,0,,,0,1
MSME_100047,Kiran Pharma 55,56,nashik,Maharashtra,Tier 2,6.4,26,"809722.47,909325.57,854115.26,856082.14,852139.05,931830.0,792842.26,855315.04,703327.94,730262.98,818449.37,906578.86,991573.79,1022785.87,1054274.59,1033853.22,1006513.44,883445.67,807599.98,790309.51,763949.86,772092.39,874631.49,965947.32","1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0","741296.94,830778.93,806443.51,743787.5,740600.92,827487.38,637526.53,699168.94,569789.27,653621.35,776814.61,817314.34,827457.94,866667.43,994514.99,907181.01,806678.73,817034.02,676153.91,643273.54,688360.6,712765.74,709679.77,907709.81","48405.01,51752.24,45440.97,47725.34,46464.73,43694.38,47992.76,47898.62,51838.79,49711.99,45724.11,52659.61",1473396.9872027799,734503.1609344248,0.514396854824315,83,VERY_HIGH,0,0,0,,,0,0
MSME_100048,Bharat Logistics 72,16,wayanad,Kerala,Rural,4.6,29,"1207206.9,1259215.21,1268819.38,1236682.91,1241889.29,1256776.71,1202723.19,1091687.87,935549.92,897377.15,996728.83,970032.62,1169769.0,1215743.34,1233460.06,1153849.56,1230495.19,1085944.71,965545.47,817645.21,921776.99,1021834.32,1078808.87,1053023.17","0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1","1031874.22,1083037.01,1100839.56,1095344.22,1175933.63,1134745.94,1109065.45,991386.12,861279.55,792654.14,925409.21,804554.25,1076194.05,1107276.3,1074279.64,924765.82,1062198.03,890660.09,901810.36,731463.6,811253.52,865860.6,941792.62,882060.76","43532.1,45935.58,42643.01,0.0,45560.84,0.0,46602.79,47637.03,44658.81,0.0,44426.49,42913.22",1279017.8844329962,772163.783637245,0.5049058381795262,73,VERY_HIGH,0,0,0,"4690.2,5117.9,5344.3,4527.7,4734.9,4480.0,3605.4,3068.1,3933.2,3973.8,4450.2,4293.4",,1,0
MSME_100049,Singh Logistics 44,49,nashik,Maharashtra,Tier 2,4.4,57,"1133526.68,1272134.77,1390491.04,1462067.94,1322541.43,1410718.99,1207848.56,1140626.33,1051824.16,962470.22,1204022.41,1299597.09,1351581.29,1479414.57,1576518.17,1421824.85,1452118.75,1457584.11,1220660.18,1243236.01,1115789.24,1258604.28,1316341.0,1325010.98","1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1","982171.47,1041829.73,1222257.41,1207070.42,1065007.23,1204085.6,1132105.41,1060367.49,915170.14,895708.22,1132056.35,1146610.85,1108657.85,1394012.29,1388744.03,1263468.59,1261138.29,1329807.54,1137159.77,1075705.74,999711.43,1107656.87,1232540.72,1155737.85","95881.12,87276.71,86933.95,91513.2,95808.17,86002.67,90884.0,92547.22,93744.51,91403.9,88941.86,86855.41",1729857.149631344,1269363.122375417,0.43374853701554766,29,VERY_HIGH,1,1,0,"5566.4,6078.8,6324.5,5894.7,5796.8,6463.2,5562.1,5557.8,4872.5,5072.2,5812.9,5924.7",,0,1
MSME_100050,Apex Kitchen 89,29,coimbatore,Tamil Nadu,Tier 2,10.7,63,"323682.88,327512.82,309449.68,374202.63,372267.66,295352.44,292787.05,292639.99,295728.5,265626.43,265778.08,293332.51,341687.14,328602.45,335562.73,338056.21,315108.62,309047.45,304745.32,266161.7,249585.53,252841.36,250541.43,306464.67","1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0","299159.96,268001.85,283215.11,313336.46,340879.47,255906.39,266624.43,235582.96,257025.09,243220.68,233398.57,277878.98,297583.47,296470.5,284160.02,286827.0,281825.16,249193.58,286647.45,233726.95,209151.9,226489.73,207901.42,285970.75","107799.48,107244.08,125498.67,109837.22,104152.69,0.0,105913.62,114434.94,0.0,108833.57,100438.09,113194.64",73630.03885093165,210697.83665760956,0.701594149163039,102,MEDIUM,0,0,0,"1398.2,1368.0,1221.2,1258.7,1359.0,1285.9,1260.3,1111.0,969.8,933.5,1022.9,1171.4",SIDBI Financial Management,0,0
MSME_100051,Priya Auto Parts 82,16,bastar,Chhattisgarh,Rural,5.5,94,"704812.74,866918.49,885689.27,840409.63,900522.9,808271.34,782657.13,716314.22,640326.32,648053.34,740607.42,752174.69,819074.93,855472.16,955436.59,1034927.72,858193.27,852446.43,846135.49,740025.91,741700.89,705147.11,814960.99,863348.24","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","574026.59,779215.51,714367.37,790548.07,744548.57,650408.72,638693.83,593640.03,515317.06,580826.07,635655.81,657014.4,731921.73,760125.63,771384.0,862207.0,778962.1,683630.43,793806.48,664811.46,696650.39,652128.27,709186.28,773419.74","221280.76,223407.09,238192.13,216998.73,214322.19,212936.53,207162.97,214455.97,207772.07,212663.19,224780.08,200273.55",1049141.5874094428,577615.1005737749,0.713252341190193,76,MEDIUM,0,0,0,,NABARD Agri-Business Cert|UDYAM Registration Cert|SIDBI Financial Management,0,1
MSME_100052,Meena Foods 80,25,wayanad,Kerala,Rural,5.4,21,"871127.56,951232.66,936913.82,858611.65,913477.1,951355.48,828569.25,731594.01,715095.76,762885.35,788410.13,820737.86,888066.66,949998.41,959437.74,1086489.17,952709.13,961666.19,902621.7,825356.83,748534.74,798942.91,835515.99,869847.97","1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","738050.37,871070.82,882106.41,792799.6,856719.86,834044.52,733781.12,648003.38,582190.26,662989.69,649189.57,689213.16,828960.32,795603.28,804427.69,918132.64,843693.55,851420.53,751536.9,669843.29,635284.28,696981.8,729607.2,813180.52","49499.79,45838.28,0.0,51602.4,0.0,0.0,47578.25,0.0,49199.74,0.0,49399.77,0.0",1654856.0500568687,665541.0988731306,0.49253553426072644,11,VERY_HIGH,0,0,1,,PMKVY Retail Associate|NABARD Agri-Business Cert|NSDC Digital Literacy,0,0
MSME_100053,Bharat Enterprises 74,13,kolkata,West Bengal,Tier 1,6.8,51,"746127.38,725048.7,684444.91,830844.32,814833.98,673106.45,689921.07,669939.29,538196.67,570666.43,571906.07,680812.55,729951.98,727962.2,743982.74,812022.07,666567.25,741233.6,627076.46,559205.14,562135.76,618532.53,588319.0,649599.72","1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1","239109.19,242519.86,249915.88,293748.49,255757.18,253070.16,247347.94,214719.75,184381.09,210434.33,197182.44,236821.52,231304.16,278603.9,270693.2,278313.81,238047.68,261362.19,232750.25,199142.31,199966.63,207900.41,214580.04,203831.38","91004.88,84968.78,86910.44,0.0,88754.83,88137.23,90402.6,0.0,85404.62,89545.49,86172.65,90530.76",256355.3495669433,278133.7858449569,0.09661845469513237,89,LOW,0,0,1,,,0,0
MSME_100054,Raja Logistics 59,01,bastar,Chhattisgarh,Rural,14.3,29,"278283.61,279880.4,328297.39,310141.97,326552.37,304355.68,304219.09,256775.24,244018.09,248570.51,257846.75,295838.58,285830.41,316688.22,329685.39,365949.94,366582.39,315596.38,292100.33,277998.39,286233.18,264960.33,301319.93,341211.46","1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0","260909.48,237233.46,290083.92,292243.75,267040.84,257983.94,283515.68,233424.6,223231.47,231672.63,222291.24,254920.48,247657.95,297707.6,307965.56,343988.37,308321.24,289359.65,238358.46,230102.6,261722.21,236290.89,253117.6,301991.41","51491.87,50709.46,52747.59,43443.68,51935.89,48590.47,45635.36,51517.26,53683.46,49888.07,52626.59,54282.8",205456.72808291225,167688.86838264336,0.5696566631640297,30,MEDIUM,0,0,0,"1499.4,1625.4,1573.2,1688.4,1737.9,1432.5,1370.0,1207.4,1433.0,1236.5,1386.8,1667.8",,0,0
